cumul;CODE_INSEE;X;Y;N_armoire;N_depart;N_SUPPORT;N_LUMINAIRE;INDICE_LUM;Adresse;Type_Reseau;Type_Cable;Section du câble;Etat;Platine raccordement (boitier);TYPE_PROTECTION;TYPE_TERRE;CONFORMITE_MISE_A_LA_TERRE;TETE_CABLE;GAINE_ALIM_BT;GAINE_ALIM_LUMINAIRE;CABLAGE_CONFORME;"Géolocalisation (A; B; C ou non)"; Modele_Support ; Forme_Support ;Materiaux_Support;Type_Peinture;Hauteur;Etat_Support;TRAPPE;NATURE_CROSSE;NB_CROSSE;SAILLIE_CROSSE;Typologie Luminaire; Marque ; Modele ; OUVERT_FERME ; INDICE_PROTECTION ;ETAT_LUMINAIRE;Hauteur luminaire;Inclinaison; Source ; Puissance ; eteint ; HS ; PRISE_ILLUMINATION ; PROTECTION_ILLUMINATION ; PHOTO_LUMINAIRE ; PHOTO_RACCORDEMENT ;cumul2;observation
1;66164;2.8745656460524;42.760512267228;3;SANS_OBJET;210;210;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;CABLETTE;OUI;NON;NON_ACCESSIBLE;NON;NON;C;CANDELABRE;CYLINDRIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;5;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222111940_90613970-cdaa-4457-995c-e5af9c0cab43.jpg;;1;
1;66164;2.8742538392544;42.760248138008;3;SANS_OBJET;211;211;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;CABLETTE;OUI;NON;NON_ACCESSIBLE;NON;NON;C;CANDELABRE;CYLINDRIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;5;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222112014_a2182bff-a295-474a-9f3a-94fbf8d10a82.jpg;;1;
1;66164;2.8737328201532;42.762294433094;4;SANS_OBJET;212;212;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222113523_2d7767b8-7a35-4b23-9d20-500356aeee18.jpg;;1;
1;66164;2.8736319020391;42.762098741972;4;SANS_OBJET;213;213;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222113550_4c65fc18-4457-4dc1-866b-28ef8e76dae1.jpg;;1;
1;66164;2.8734749928117;42.762032280696;4;SANS_OBJET;214;214;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222113807_24bcf2dc-9231-4f85-966f-100c6076d624.jpg;;1;
1;66164;2.8732895851135;42.762091357389;4;SANS_OBJET;215;215;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222113834_98328e71-a387-4fcc-852f-2650d4babe14.jpg;;1;
1;66164;2.8730786964297;42.762151418637;4;SANS_OBJET;216;216;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222113914_566cc252-7023-47c1-b493-69d1809016c9.jpg;;1;
1;66164;2.872783318162;42.762192772249;4;SANS_OBJET;217;217;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222113950_32c9f870-25aa-4d23-9096-5d8d47a061f8.jpg;;1;
1;66164;2.8725466132164;42.762188587659;4;SANS_OBJET;218;218;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114007_5b0ba73b-fc80-4cbf-9a83-02d042593f75.jpg;;1;
1;66164;2.8722931444645;42.762225264353;4;SANS_OBJET;219;219;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114025_1400fd5c-740d-4c5f-a0a9-ff8415797159.jpg;;1;
1;66164;2.8722395002842;42.762296894614;4;SANS_OBJET;220;220;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114101_5f71ed81-a724-46c7-9512-06f5d4fcdada.jpg;;1;
1;66164;2.8722388297319;42.762720274532;4;SANS_OBJET;221;221;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114201_26b1fff0-e33a-4c2e-8b6c-f24da4c6feac.jpg;;1;
1;66164;2.872336730361;42.762559045893;4;SANS_OBJET;222;222;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114122_82ad363e-35f8-4fcc-9101-8bc73f4a79ac.jpg;;1;
1;66164;2.872022241354;42.762767043067;4;SANS_OBJET;223;223;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114220_6095bfd1-4140-4412-8c28-db5fd0802d6d.jpg;;1;
1;66164;2.8717875480652;42.762806919368;4;SANS_OBJET;224;224;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114238_69bc8aaf-fa27-4c41-992d-cc5c9e8b5517.jpg;;1;
1;66164;2.8724192082882;42.762735781998;4;SANS_OBJET;225;225;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114254_7955e4df-02ef-4ae9-93f5-ad59cd6364f3.jpg;;1;
1;66164;2.8725047037005;42.762941809383;4;SANS_OBJET;226;226;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114312_8296273c-adbe-490e-b38e-e6936dabcd2c.jpg;;1;
1;66164;2.872550971806;42.763129621086;4;SANS_OBJET;227;227;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114330_fb270d1f-edc0-4106-ac96-48fc923f76a9.jpg;;1;
1;66164;2.872783318162;42.763115098314;4;SANS_OBJET;228;228;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114412_ae7a7a61-f514-4a9d-9231-b4a5467a8f83.jpg;;1;
1;66164;2.872500680387;42.762613691372;4;SANS_OBJET;229;229;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDRIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;5;0;LED;0;NON;NON;NON;NON;c71190f683188pu452512_20210222114639_aabbbe00-5326-4fe0-aa5d-dc5620724f8f.jpg;;1;
1;66164;2.8728842362761;42.762607045303;4;SANS_OBJET;230;230;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDRIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;5;0;LED;0;NON;NON;NON;NON;c71190f683188pu452512_20210222114644_43c0c737-537a-4abf-a46a-bfa887cf1bbe.jpg;;1;
1;66164;2.8732208535075;42.762537384609;4;SANS_OBJET;231;231;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDRIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;5;0;LED;0;NON;NON;NON;NON;c71190f683188pu452512_20210222114708_4bdce9b9-73f0-4eee-9236-740f139f5067.jpg;;1;
1;66164;2.8736181557178;42.762418493561;4;SANS_OBJET;232;232;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDRIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;5;0;LED;0;NON;NON;NON;NON;c71190f683188pu452512_20210222114731_176af38c-dc20-4f4c-b972-3d9575fb4649.jpg;;1;
1;66164;2.8739440441132;42.762291971575;4;SANS_OBJET;233;233;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDRIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;5;0;LED;0;NON;NON;NON;NON;c71190f683188pu452512_20210222114849_263fc76d-6e1d-4e25-880a-0a750fae8b10.jpg;;1;
1;66164;2.8742853552103;42.762207541389;4;SANS_OBJET;234;234;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDRIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;5;0;LED;0;NON;NON;NON;NON;c71190f683188pu452512_20210222114904_2dfa3ae6-9031-42c9-b80c-bacf0b5b422d.jpg;;1;
1;66164;2.873827368021;42.762488646691;4;SANS_OBJET;235;235;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222114925_e49ade72-6a16-4d9f-a22f-92bddab06551.jpg;;1;
1;66164;2.8739007934928;42.762654798525;4;SANS_OBJET;236;236;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115025_c7724000-7f2e-42f2-9635-83b219f04886.jpg;;1;
1;66164;2.8736761584878;42.76268310583;4;SANS_OBJET;237;237;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115043_11f9fc20-1dd0-4832-906d-aebeddd3bd1b.jpg;;1;
1;66164;2.8734790161252;42.762792642671;4;SANS_OBJET;238;238;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115100_25f6bf2a-a8d2-406a-b620-3d8e02617795.jpg;;1;
1;66164;2.8737066686153;42.762853441688;4;SANS_OBJET;239;239;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115123_880df876-ec15-4c6d-947f-2723390e69a9.jpg;;1;
1;66164;2.8739849478006;42.762829319008;4;SANS_OBJET;240;240;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115138_9362d871-87d7-4b2c-984b-2164ba5765d2.jpg;;1;
1;66164;2.8740781545639;42.762998177569;4;SANS_OBJET;241;241;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115154_2da838c4-5523-4f19-880b-d46a3367fc5f.jpg;;1;
1;66164;2.8741448745131;42.763177127757;4;SANS_OBJET;242;242;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115207_91246a5b-3864-4d7d-9702-fbdc7eb9cc49.jpg;;1;
1;66164;2.8740818426013;42.763345739222;4;SANS_OBJET;243;243;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115247_c700ffe6-687e-4ce9-9bd1-ab649ff35658.jpg;;1;
1;66164;2.8739849478006;42.763487766334;4;SANS_OBJET;244;244;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115302_9226e7eb-9976-481e-a77e-0ef8d2ba822e.jpg;;1;
1;66164;2.8740727901459;42.763663269057;4;SANS_OBJET;245;245;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;5;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;COMETE;FERME;IP 54;MOYEN;5;0;SODIUM HAUTE PRESSION;100;NON;NON;NON;NON;c71190f683188pu452512_20210222115337_5fd4d152-74a7-42ee-a8fb-90e0838767fd.jpg;;1;
1;66164;2.8749958053231;42.764055379234;5;SANS_OBJET;246;246;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;NON;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;6;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;6;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222120724_3a72b41f-051d-4c44-8ae6-a582a49c7a35.jpg;;1;
1;66164;2.8753793612123;42.764110023394;5;SANS_OBJET;247;247;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;NON;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;6;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;6;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222120747_963ad56f-057f-4b6d-98e8-5288b1764259.jpg;;1;
1;66164;2.8756583109498;42.764229157339;5;SANS_OBJET;248;248;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;NON;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;6;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;6;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222120832_b8c752b0-226f-4e9e-b027-3cc8fb1b581b.jpg;;1;
1;66164;2.8759909048676;42.76431358477;5;SANS_OBJET;249;249;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;NON;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;6;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;6;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222120848_f852256e-40a6-484b-8705-1b1cad17b4ae.jpg;;1;
1;66164;2.8762809187174;42.764409580833;5;SANS_OBJET;250;250;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;NON;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;6;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;6;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222120907_ebdfb533-03e7-4386-904e-fa3c7533fb3f.jpg;;1;
1;66164;2.8755208477378;42.764347798768;5;SANS_OBJET;251;251;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;NON;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;6;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;6;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222120936_215a1b9a-fec6-424d-b809-0aa2765d9a1f.jpg;;1;
1;66164;2.8756569698453;42.764548897933;5;SANS_OBJET;252;252;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;NON;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;6;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;6;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222120953_72b45399-6409-42b6-841b-8a584f8a227f.jpg;;1;
1;66164;2.8757578879595;42.764733997199;5;SANS_OBJET;253;253;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G16;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;OUI;NON;NON;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;6;BON;OUI;AUTRE;AUCUNE;;ROUTIER;PHILIPS;IRIDIUM;FERME;IP 54;BON;6;0;COSMOWHITE;60;NON;NON;NON;NON;c71190f683188pu452512_20210222121007_2c13d966-66b9-4e0e-81ef-05af7ce9e7b5.jpg;;1;
